id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	B_cells|B_cells	B_cells|CAFs	B_cells|CD4_T_cells	B_cells|CD8_act_T_cells	B_cells|CD8_ex_T_cells	B_cells|CD8_mem_T_cells	B_cells|DCs	B_cells|Endothelial	B_cells|Macrophages	B_cells|Melanocytes	B_cells|Myofibroblasts	B_cells|NK_cells	B_cells|Plasma_cells	B_cells|Tcell_prolif	B_cells|Tregs	B_cells|Tumor_1	B_cells|Tumor_2	B_cells|pDCs	CAFs|B_cells	CAFs|CAFs	CAFs|CD4_T_cells	CAFs|CD8_act_T_cells	CAFs|CD8_ex_T_cells	CAFs|CD8_mem_T_cells	CAFs|DCs	CAFs|Endothelial	CAFs|Macrophages	CAFs|Melanocytes	CAFs|Myofibroblasts	CAFs|NK_cells	CAFs|Plasma_cells	CAFs|Tcell_prolif	CAFs|Tregs	CAFs|Tumor_1	CAFs|Tumor_2	CAFs|pDCs	CD4_T_cells|B_cells	CD4_T_cells|CAFs	CD4_T_cells|CD4_T_cells	CD4_T_cells|CD8_act_T_cells	CD4_T_cells|CD8_ex_T_cells	CD4_T_cells|CD8_mem_T_cells	CD4_T_cells|DCs	CD4_T_cells|Endothelial	CD4_T_cells|Macrophages	CD4_T_cells|Melanocytes	CD4_T_cells|Myofibroblasts	CD4_T_cells|NK_cells	CD4_T_cells|Plasma_cells	CD4_T_cells|Tcell_prolif	CD4_T_cells|Tregs	CD4_T_cells|Tumor_1	CD4_T_cells|Tumor_2	CD4_T_cells|pDCs	CD8_act_T_cells|B_cells	CD8_act_T_cells|CAFs	CD8_act_T_cells|CD4_T_cells	CD8_act_T_cells|CD8_act_T_cells	CD8_act_T_cells|CD8_ex_T_cells	CD8_act_T_cells|CD8_mem_T_cells	CD8_act_T_cells|DCs	CD8_act_T_cells|Endothelial	CD8_act_T_cells|Macrophages	CD8_act_T_cells|Melanocytes	CD8_act_T_cells|Myofibroblasts	CD8_act_T_cells|NK_cells	CD8_act_T_cells|Plasma_cells	CD8_act_T_cells|Tcell_prolif	CD8_act_T_cells|Tregs	CD8_act_T_cells|Tumor_1	CD8_act_T_cells|Tumor_2	CD8_act_T_cells|pDCs	CD8_ex_T_cells|B_cells	CD8_ex_T_cells|CAFs	CD8_ex_T_cells|CD4_T_cells	CD8_ex_T_cells|CD8_act_T_cells	CD8_ex_T_cells|CD8_ex_T_cells	CD8_ex_T_cells|CD8_mem_T_cells	CD8_ex_T_cells|DCs	CD8_ex_T_cells|Endothelial	CD8_ex_T_cells|Macrophages	CD8_ex_T_cells|Melanocytes	CD8_ex_T_cells|Myofibroblasts	CD8_ex_T_cells|NK_cells	CD8_ex_T_cells|Plasma_cells	CD8_ex_T_cells|Tcell_prolif	CD8_ex_T_cells|Tregs	CD8_ex_T_cells|Tumor_1	CD8_ex_T_cells|Tumor_2	CD8_ex_T_cells|pDCs	CD8_mem_T_cells|B_cells	CD8_mem_T_cells|CAFs	CD8_mem_T_cells|CD4_T_cells	CD8_mem_T_cells|CD8_act_T_cells	CD8_mem_T_cells|CD8_ex_T_cells	CD8_mem_T_cells|CD8_mem_T_cells	CD8_mem_T_cells|DCs	CD8_mem_T_cells|Endothelial	CD8_mem_T_cells|Macrophages	CD8_mem_T_cells|Melanocytes	CD8_mem_T_cells|Myofibroblasts	CD8_mem_T_cells|NK_cells	CD8_mem_T_cells|Plasma_cells	CD8_mem_T_cells|Tcell_prolif	CD8_mem_T_cells|Tregs	CD8_mem_T_cells|Tumor_1	CD8_mem_T_cells|Tumor_2	CD8_mem_T_cells|pDCs	DCs|B_cells	DCs|CAFs	DCs|CD4_T_cells	DCs|CD8_act_T_cells	DCs|CD8_ex_T_cells	DCs|CD8_mem_T_cells	DCs|DCs	DCs|Endothelial	DCs|Macrophages	DCs|Melanocytes	DCs|Myofibroblasts	DCs|NK_cells	DCs|Plasma_cells	DCs|Tcell_prolif	DCs|Tregs	DCs|Tumor_1	DCs|Tumor_2	DCs|pDCs	Endothelial|B_cells	Endothelial|CAFs	Endothelial|CD4_T_cells	Endothelial|CD8_act_T_cells	Endothelial|CD8_ex_T_cells	Endothelial|CD8_mem_T_cells	Endothelial|DCs	Endothelial|Endothelial	Endothelial|Macrophages	Endothelial|Melanocytes	Endothelial|Myofibroblasts	Endothelial|NK_cells	Endothelial|Plasma_cells	Endothelial|Tcell_prolif	Endothelial|Tregs	Endothelial|Tumor_1	Endothelial|Tumor_2	Endothelial|pDCs	Macrophages|B_cells	Macrophages|CAFs	Macrophages|CD4_T_cells	Macrophages|CD8_act_T_cells	Macrophages|CD8_ex_T_cells	Macrophages|CD8_mem_T_cells	Macrophages|DCs	Macrophages|Endothelial	Macrophages|Macrophages	Macrophages|Melanocytes	Macrophages|Myofibroblasts	Macrophages|NK_cells	Macrophages|Plasma_cells	Macrophages|Tcell_prolif	Macrophages|Tregs	Macrophages|Tumor_1	Macrophages|Tumor_2	Macrophages|pDCs	Melanocytes|B_cells	Melanocytes|CAFs	Melanocytes|CD4_T_cells	Melanocytes|CD8_act_T_cells	Melanocytes|CD8_ex_T_cells	Melanocytes|CD8_mem_T_cells	Melanocytes|DCs	Melanocytes|Endothelial	Melanocytes|Macrophages	Melanocytes|Melanocytes	Melanocytes|Myofibroblasts	Melanocytes|NK_cells	Melanocytes|Plasma_cells	Melanocytes|Tcell_prolif	Melanocytes|Tregs	Melanocytes|Tumor_1	Melanocytes|Tumor_2	Melanocytes|pDCs	Myofibroblasts|B_cells	Myofibroblasts|CAFs	Myofibroblasts|CD4_T_cells	Myofibroblasts|CD8_act_T_cells	Myofibroblasts|CD8_ex_T_cells	Myofibroblasts|CD8_mem_T_cells	Myofibroblasts|DCs	Myofibroblasts|Endothelial	Myofibroblasts|Macrophages	Myofibroblasts|Melanocytes	Myofibroblasts|Myofibroblasts	Myofibroblasts|NK_cells	Myofibroblasts|Plasma_cells	Myofibroblasts|Tcell_prolif	Myofibroblasts|Tregs	Myofibroblasts|Tumor_1	Myofibroblasts|Tumor_2	Myofibroblasts|pDCs	NK_cells|B_cells	NK_cells|CAFs	NK_cells|CD4_T_cells	NK_cells|CD8_act_T_cells	NK_cells|CD8_ex_T_cells	NK_cells|CD8_mem_T_cells	NK_cells|DCs	NK_cells|Endothelial	NK_cells|Macrophages	NK_cells|Melanocytes	NK_cells|Myofibroblasts	NK_cells|NK_cells	NK_cells|Plasma_cells	NK_cells|Tcell_prolif	NK_cells|Tregs	NK_cells|Tumor_1	NK_cells|Tumor_2	NK_cells|pDCs	Plasma_cells|B_cells	Plasma_cells|CAFs	Plasma_cells|CD4_T_cells	Plasma_cells|CD8_act_T_cells	Plasma_cells|CD8_ex_T_cells	Plasma_cells|CD8_mem_T_cells	Plasma_cells|DCs	Plasma_cells|Endothelial	Plasma_cells|Macrophages	Plasma_cells|Melanocytes	Plasma_cells|Myofibroblasts	Plasma_cells|NK_cells	Plasma_cells|Plasma_cells	Plasma_cells|Tcell_prolif	Plasma_cells|Tregs	Plasma_cells|Tumor_1	Plasma_cells|Tumor_2	Plasma_cells|pDCs	Tcell_prolif|B_cells	Tcell_prolif|CAFs	Tcell_prolif|CD4_T_cells	Tcell_prolif|CD8_act_T_cells	Tcell_prolif|CD8_ex_T_cells	Tcell_prolif|CD8_mem_T_cells	Tcell_prolif|DCs	Tcell_prolif|Endothelial	Tcell_prolif|Macrophages	Tcell_prolif|Melanocytes	Tcell_prolif|Myofibroblasts	Tcell_prolif|NK_cells	Tcell_prolif|Plasma_cells	Tcell_prolif|Tcell_prolif	Tcell_prolif|Tregs	Tcell_prolif|Tumor_1	Tcell_prolif|Tumor_2	Tcell_prolif|pDCs	Tregs|B_cells	Tregs|CAFs	Tregs|CD4_T_cells	Tregs|CD8_act_T_cells	Tregs|CD8_ex_T_cells	Tregs|CD8_mem_T_cells	Tregs|DCs	Tregs|Endothelial	Tregs|Macrophages	Tregs|Melanocytes	Tregs|Myofibroblasts	Tregs|NK_cells	Tregs|Plasma_cells	Tregs|Tcell_prolif	Tregs|Tregs	Tregs|Tumor_1	Tregs|Tumor_2	Tregs|pDCs	Tumor_1|B_cells	Tumor_1|CAFs	Tumor_1|CD4_T_cells	Tumor_1|CD8_act_T_cells	Tumor_1|CD8_ex_T_cells	Tumor_1|CD8_mem_T_cells	Tumor_1|DCs	Tumor_1|Endothelial	Tumor_1|Macrophages	Tumor_1|Melanocytes	Tumor_1|Myofibroblasts	Tumor_1|NK_cells	Tumor_1|Plasma_cells	Tumor_1|Tcell_prolif	Tumor_1|Tregs	Tumor_1|Tumor_1	Tumor_1|Tumor_2	Tumor_1|pDCs	Tumor_2|B_cells	Tumor_2|CAFs	Tumor_2|CD4_T_cells	Tumor_2|CD8_act_T_cells	Tumor_2|CD8_ex_T_cells	Tumor_2|CD8_mem_T_cells	Tumor_2|DCs	Tumor_2|Endothelial	Tumor_2|Macrophages	Tumor_2|Melanocytes	Tumor_2|Myofibroblasts	Tumor_2|NK_cells	Tumor_2|Plasma_cells	Tumor_2|Tcell_prolif	Tumor_2|Tregs	Tumor_2|Tumor_1	Tumor_2|Tumor_2	Tumor_2|pDCs	pDCs|B_cells	pDCs|CAFs	pDCs|CD4_T_cells	pDCs|CD8_act_T_cells	pDCs|CD8_ex_T_cells	pDCs|CD8_mem_T_cells	pDCs|DCs	pDCs|Endothelial	pDCs|Macrophages	pDCs|Melanocytes	pDCs|Myofibroblasts	pDCs|NK_cells	pDCs|Plasma_cells	pDCs|Tcell_prolif	pDCs|Tregs	pDCs|Tumor_1	pDCs|Tumor_2	pDCs|pDCs
CPI-SS048242083	HLA-F_KIR3DL1	simple:P30511	simple:P43629	ENSG00000204642	ENSG00000167633	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS048242083	HLA-F_KIR3DL1	simple:P30511	simple:P43629	ENSG00000204642	ENSG00000274948	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS048242083	HLA-F_KIR3DL1	simple:P30511	simple:P43629	ENSG00000204642	ENSG00000276329	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS048242083	HLA-F_KIR3DL1	simple:P30511	simple:P43629	ENSG00000204642	ENSG00000278856	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS048242083	HLA-F_KIR3DL1	simple:P30511	simple:P43629	ENSG00000204642	ENSG00000273775	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS048242083	HLA-F_KIR3DL1	simple:P30511	simple:P43629	ENSG00000204642	ENSG00000278427	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS048242083	HLA-F_KIR3DL1	simple:P30511	simple:P43629	ENSG00000204642	ENSG00000275659	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS048242083	HLA-F_KIR3DL1	simple:P30511	simple:P43629	ENSG00000204642	ENSG00000274920	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000284426	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000283954	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000274036	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS08083B141	NRP1_SEMA3A	simple:O14786	simple:Q14563	ENSG00000099250	ENSG00000075213	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS098425155	ADRB2_VEGFB	simple:P07550	simple:P49765	ENSG00000169252	ENSG00000173511	True	True	False	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0947A8549	FLT1_VEGFB	simple:P17948	simple:P49765	ENSG00000102755	ENSG00000173511	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS033E6DE7E	NRP1_VEGFB	simple:O14786	simple:P49765	ENSG00000099250	ENSG00000173511	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0BDC04683	CEACAM1_SELE	simple:P13688	simple:P16581	ENSG00000079385	ENSG00000007908	True	False	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0ADA587B4	NGFR_NTF3	simple:P08138	simple:P20783	ENSG00000064300	ENSG00000185652	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS004A073E1	NTRK1_NTF3	simple:P04629	simple:P20783	ENSG00000198400	ENSG00000185652	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS06BC4D123	ERBB3_BTC	simple:P21860	simple:P35070	ENSG00000065361	ENSG00000174808	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0A19E9C34	EGFR_BTC	simple:P00533	simple:P35070	ENSG00000146648	ENSG00000174808	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0F4D30D5A	EGFR_EGF	simple:P00533	simple:P01133	ENSG00000146648	ENSG00000138798	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0BF9FA3F2	ERBB3_NRG1	simple:P21860	simple:Q02297	ENSG00000065361	ENSG00000157168	True	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS00A953C3A	EGF_NRG1	simple:P01133	simple:Q02297	ENSG00000138798	ENSG00000157168	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS09375CA29	ADGRL1_NRG1	simple:O94910	simple:Q02297	ENSG00000072071	ENSG00000157168	True	True	True	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS076BC3BA6	HLA-DPB1_NRG1	simple:HLADPB1	simple:Q02297	ENSG00000223865	ENSG00000157168	True	True	True	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0B02DE712	EGFR_NRG1	simple:P00533	simple:Q02297	ENSG00000146648	ENSG00000157168	True	True	True	I2D,IMEx,InnateDB-All,IntAct	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0D795AC00	EGFR_CNTF	simple:P00533	simple:P26441	ENSG00000146648	ENSG00000242689	True	True	False	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0C17BB772	FCGR2A_CXCL9	simple:P12318	simple:Q07325	ENSG00000143226	ENSG00000138755	True	True	False	IMEx,IntAct	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000273518	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000275717	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000276379	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000275288	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000167633	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000274948	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000276329	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000278856	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000273775	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000278427	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000275659	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000278079	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0BDD10277	HLA-F_KIR3DL2	simple:P30511	simple:P43630	ENSG00000204642	ENSG00000276739	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000274920	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000276423	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000274146	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000275486	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000278368	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000275545	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000277272	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000276501	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000275786	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000277175	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0F52745F3	DPP4_CXCL9	simple:P27487	simple:Q07325	ENSG00000197635	ENSG00000138755	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0BDD10277	HLA-F_KIR3DL2	simple:P30511	simple:P43630	ENSG00000204642	ENSG00000277709	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0BDD10277	HLA-F_KIR3DL2	simple:P30511	simple:P43630	ENSG00000204642	ENSG00000278809	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000275416	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000277982	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000274722	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000275838	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000278361	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000278656	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000278707	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000275083	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000278710	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000275566	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000276882	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000278758	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000278442	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000275629	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000278726	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000273911	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000278809	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000275626	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000277181	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000278474	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000276357	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000283951	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000284053	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000284046	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000284101	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000284466	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000284063	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000284213	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000283975	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000284295	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000284384	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000240403	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000275262	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000278403	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000273735	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	ENSG00000234745	ENSG00000276004	False	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
